time	V(5v)	V(mos_out)	V(n001)	V(n002)	V(n003)	I(R5)	I(R6)	I(R7)	I(R8)	I(R9)	I(V1)	Id(M2)	Ig(M2)	Is(M2)	Ix(U1:1)	Ix(U1:2)	Ix(U1:3)	Ix(U1:4)	Ix(U1:7)
7.178454509703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245914e-10	1.136019e-14	1.245801e-10	-1.037068e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.188220134703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249639e-10	-1.135656e-14	1.249752e-10	1.134305e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.197985759703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245915e-10	1.135525e-14	1.245801e-10	-1.140694e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.207751384703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249638e-10	-1.135373e-14	1.249751e-10	1.113582e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.217517009703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245916e-10	1.135094e-14	1.245802e-10	-1.099250e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.227282634703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249637e-10	-1.134820e-14	1.249750e-10	1.113590e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.237048259703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245917e-10	1.134578e-14	1.245803e-10	-1.078529e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.246813884703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249636e-10	-1.134315e-14	1.249749e-10	1.134317e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.256579509703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245918e-10	1.134096e-14	1.245804e-10	-1.057807e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.266345134703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249635e-10	-1.133964e-14	1.249748e-10	1.155039e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.276110759703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245918e-10	1.133786e-14	1.245805e-10	-1.078530e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.285876384703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249634e-10	-1.133613e-14	1.249748e-10	1.134327e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.295642009703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245919e-10	1.133267e-14	1.245806e-10	-1.140711e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.305407634703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249633e-10	-1.132998e-14	1.249747e-10	1.175776e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.315173259703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245920e-10	1.132778e-14	1.245807e-10	-1.057817e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.324938884703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249633e-10	-1.132417e-14	1.249746e-10	1.175778e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.334704509703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245921e-10	1.132049e-14	1.245808e-10	-1.119994e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.344470134703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249632e-10	-1.131496e-14	1.249745e-10	1.134331e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.354235759703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245922e-10	1.130928e-14	1.245809e-10	-1.016371e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.364001384703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249631e-10	-1.130461e-14	1.249744e-10	1.175781e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.373767009703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245923e-10	1.130126e-14	1.245810e-10	-1.037100e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.383532634703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249630e-10	-1.130049e-14	1.249743e-10	1.196506e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.393298259703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245924e-10	1.129730e-14	1.245811e-10	-1.057830e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.403063884703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249629e-10	-1.129189e-14	1.249742e-10	1.113618e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.412829509703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245924e-10	1.128774e-14	1.245812e-10	-1.099280e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.422595134703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249628e-10	-1.128452e-14	1.249741e-10	1.134341e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.432360759703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245925e-10	1.128293e-14	1.245812e-10	-1.037105e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.442126384703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249627e-10	-1.127982e-14	1.249740e-10	1.217247e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.451892009703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245926e-10	1.127460e-14	1.245813e-10	-1.099286e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.461657634703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249627e-10	-1.126873e-14	1.249739e-10	1.134349e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.471423259703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245927e-10	1.126304e-14	1.245814e-10	-1.057840e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.481188884703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249626e-10	-1.125944e-14	1.249738e-10	1.134352e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.490954509703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245928e-10	1.125704e-14	1.245815e-10	-1.078566e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.500720134703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249625e-10	-1.125284e-14	1.249737e-10	1.113632e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.510485759703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245929e-10	1.124769e-14	1.245816e-10	-1.078571e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.520251384703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249624e-10	-1.124486e-14	1.249737e-10	1.092915e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.530017009703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245929e-10	1.124259e-14	1.245817e-10	-1.078569e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.539782634703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249623e-10	-1.124106e-14	1.249736e-10	1.092914e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.549548259703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245930e-10	1.123838e-14	1.245818e-10	-1.057854e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.559313884703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249622e-10	-1.123436e-14	1.249735e-10	1.072191e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.569079509703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245931e-10	1.123274e-14	1.245819e-10	-1.078585e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.578845134703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249622e-10	-1.123003e-14	1.249734e-10	1.113645e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.588610759703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245932e-10	1.122712e-14	1.245820e-10	-1.099309e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.598376384703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249621e-10	-1.122711e-14	1.249733e-10	1.113645e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.608142009703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245933e-10	1.122620e-14	1.245821e-10	-1.140758e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.617907634703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249620e-10	-1.122269e-14	1.249732e-10	1.113648e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.627673259703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245934e-10	1.122119e-14	1.245822e-10	-1.057862e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.637438884703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249619e-10	-1.121911e-14	1.249731e-10	1.092926e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.647204509703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245934e-10	1.121550e-14	1.245822e-10	-1.037144e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.656970134703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249618e-10	-1.121365e-14	1.249730e-10	1.155106e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.666735759703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245935e-10	1.121319e-14	1.245823e-10	-9.957010e-15	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.676501384703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249617e-10	-1.121107e-14	1.249729e-10	1.113657e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.686267009703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245936e-10	1.120513e-14	1.245824e-10	-1.037152e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.696032634703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249617e-10	-1.119924e-14	1.249729e-10	1.051491e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.705798259703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245937e-10	1.119403e-14	1.245825e-10	-1.120054e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.715563884703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249616e-10	-1.118964e-14	1.249728e-10	1.113666e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.725329509703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245938e-10	1.118625e-14	1.245826e-10	-1.078605e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.735095134703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249615e-10	-1.118272e-14	1.249727e-10	1.092945e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.744860759703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245939e-10	1.117962e-14	1.245827e-10	-1.016436e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.754626384703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249614e-10	-1.117602e-14	1.249726e-10	1.072224e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.764392009703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245940e-10	1.117100e-14	1.245828e-10	-1.120056e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.774157634703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249613e-10	-1.116679e-14	1.249725e-10	1.030785e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.783923259703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245940e-10	1.116383e-14	1.245829e-10	-1.016441e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.793688884703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249612e-10	-1.116063e-14	1.249724e-10	1.092955e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.803454509703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245941e-10	1.115759e-14	1.245830e-10	-1.057893e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.813220134703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249611e-10	-1.115454e-14	1.249723e-10	1.092956e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.822985759703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245942e-10	1.115250e-14	1.245831e-10	-9.957250e-15	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.832751384703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249611e-10	-1.115134e-14	1.249722e-10	1.155135e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.842517009703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245943e-10	1.114782e-14	1.245831e-10	-1.057892e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.852282634703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249610e-10	-1.114478e-14	1.249721e-10	1.196583e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.862048259703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245944e-10	1.114408e-14	1.245832e-10	-1.161523e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.871813884703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249609e-10	-1.114071e-14	1.249720e-10	1.092963e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.881579509703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245945e-10	1.113446e-14	1.245833e-10	-1.099351e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.891345134703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249608e-10	-1.113088e-14	1.249719e-10	1.155142e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.901110759703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245945e-10	1.112988e-14	1.245834e-10	-1.057903e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.910876384703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249607e-10	-1.112722e-14	1.249719e-10	1.092981e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.920642009703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245946e-10	1.112335e-14	1.245835e-10	-9.957411e-15	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.930407634703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249606e-10	-1.112061e-14	1.249718e-10	1.113707e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.940173259703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245947e-10	1.111778e-14	1.245836e-10	-1.057915e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.949938884703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249606e-10	-1.111513e-14	1.249717e-10	1.092979e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.959704509703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245948e-10	1.111305e-14	1.245837e-10	-1.037193e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
7.969470134703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249605e-10	-1.110861e-14	1.249716e-10	1.217328e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
