time	V(gpio)	I(R4)	I(V2)	Ix(U2:GATE)	Ix(U2:IN)	Ix(U2:OUT)	Ix(U2:SOURCE)
1.340336235844617e-04	5.000000e+00	1.165359e+00	-1.165375e+00	-5.499849e-06	1.233507e-05	-3.071736e-07	4.507202e-06
1.355437312968357e-04	5.000000e+00	7.571442e-01	-7.572418e-01	-6.099382e-06	1.233610e-05	-2.538258e-07	5.244992e-06
1.370066941302284e-04	5.000000e+00	4.508168e-01	-4.510314e-01	-6.446613e-06	1.233692e-05	-1.794263e-07	5.814330e-06
1.385393020718791e-04	5.000000e+00	2.372216e-01	-2.375556e-01	-6.573064e-06	1.233753e-05	-1.035645e-07	6.169150e-06
1.396930571740321e-04	5.000000e+00	1.386686e-01	-1.390666e-01	-6.546172e-06	1.233783e-05	-6.227194e-08	6.265684e-06
1.404338787197486e-04	5.000000e+00	9.645945e-02	-9.688260e-02	-6.492514e-06	1.233797e-05	-4.587665e-08	6.260452e-06
1.411702323796977e-04	5.000000e+00	6.644271e-02	-6.688767e-02	-6.414623e-06	1.233806e-05	-3.270221e-08	6.221761e-06
1.418786677084905e-04	5.000000e+00	4.610348e-02	-4.656262e-02	-6.324225e-06	1.233813e-05	-2.282226e-08	6.161401e-06
1.426488506355421e-04	5.000000e+00	3.084245e-02	-3.131394e-02	-6.217287e-06	1.233819e-05	-1.520425e-08	6.078282e-06
1.433649387087623e-04	5.000000e+00	2.117058e-02	-2.165009e-02	-6.114770e-06	1.233823e-05	-1.048993e-08	5.991059e-06
1.440579212581724e-04	5.000000e+00	1.469403e-02	-1.517916e-02	-6.015263e-06	1.233826e-05	-7.322399e-09	5.902259e-06
1.447390252600793e-04	5.000000e+00	1.026200e-02	-1.075121e-02	-5.918765e-06	1.233828e-05	-5.122681e-09	5.813532e-06
1.454155179354106e-04	5.000000e+00	7.188618e-03	-7.680816e-03	-5.825128e-06	1.233829e-05	-3.587146e-09	5.725597e-06
1.460878795646319e-04	5.000000e+00	5.052396e-03	-5.546801e-03	-5.734689e-06	1.233831e-05	-2.519025e-09	5.639357e-06
1.468791205607657e-04	5.000000e+00	3.342939e-03	-3.839304e-03	-5.631753e-06	1.233832e-05	-1.633531e-09	5.540128e-06
1.477540602859236e-04	5.000000e+00	2.123977e-03	-2.621866e-03	-5.522383e-06	1.233833e-05	-1.012992e-09	5.433629e-06
1.487676061627639e-04	5.000000e+00	1.262003e-03	-1.761118e-03	-5.401210e-06	1.233834e-05	-5.818726e-10	5.314746e-06
1.499400418031390e-04	5.000000e+00	6.960952e-04	-1.196172e-03	-5.267813e-06	1.233835e-05	-3.081331e-10	5.183130e-06
1.513443106318340e-04	5.000000e+00	3.450447e-04	-8.459019e-04	-5.116539e-06	1.233836e-05	-1.458862e-10	5.033281e-06
1.530625518755929e-04	5.000000e+00	1.484184e-04	-6.499217e-04	-4.942381e-06	1.233837e-05	-6.255679e-11	4.860286e-06
1.552528471876600e-04	5.000000e+00	5.133492e-05	-5.533988e-04	-4.735151e-06	1.233838e-05	-2.775787e-11	4.654062e-06
1.581802571923990e-04	5.000000e+00	1.172555e-05	-5.143016e-04	-4.479532e-06	1.233839e-05	-1.865019e-11	4.399365e-06
1.616703649869455e-04	5.000000e+00	4.158629e-07	-5.034148e-04	-4.200974e-06	1.233840e-05	-2.038803e-11	4.121573e-06
1.656538977227470e-04	5.000000e+00	-2.259376e-06	-5.010964e-04	-3.911581e-06	1.233841e-05	-2.204931e-11	3.832809e-06
1.712171690042847e-04	5.000000e+00	-2.820564e-06	-5.008978e-04	-3.548409e-06	1.233842e-05	-2.251601e-11	3.470258e-06
1.793505745699184e-04	5.000000e+00	-2.729204e-06	-5.013471e-04	-3.085598e-06	1.233843e-05	-2.266996e-11	3.008048e-06
1.947858042630386e-04	5.000000e+00	-2.258223e-06	-5.022252e-04	-2.371935e-06	1.233845e-05	-2.270420e-11	2.295066e-06
2.127503566288146e-04	5.000000e+00	-1.680147e-06	-5.030658e-04	-1.743273e-06	1.233847e-05	-2.271402e-11	1.666803e-06
2.330773829981856e-04	5.000000e+00	-1.077770e-06	-5.038269e-04	-1.220722e-06	1.233848e-05	-2.271991e-11	1.144428e-06
2.536357798447431e-04	5.000000e+00	-5.438060e-07	-5.044713e-04	-8.397022e-07	1.233850e-05	-2.272406e-11	7.635543e-07
2.746164484926881e-04	5.000000e+00	-3.604482e-08	-5.050561e-04	-5.604543e-07	1.233851e-05	-2.272488e-11	4.844050e-07
2.758664484926881e-04	5.000000e+00	-2.263116e-08	-5.050735e-04	-5.471805e-07	1.233851e-05	-2.273816e-11	4.711362e-07
2.771164484926881e-04	5.000000e+00	5.093142e-09	-5.051048e-04	-5.341981e-07	1.233851e-05	-2.272029e-11	4.581584e-07
2.783664484926881e-04	5.000000e+00	3.808685e-08	-5.051363e-04	-5.298150e-07	1.234293e-05	-2.271795e-11	4.453705e-07
2.791476984925928e-04	5.000000e+00	6.624611e-08	-5.051550e-04	-5.354401e-07	1.235420e-05	-2.271159e-11	4.373896e-07
2.807101984924022e-04	5.000000e+00	1.781136e-07	-5.051941e-04	-6.168730e-07	1.243022e-05	-2.265289e-11	4.205896e-07
2.814293778980558e-04	5.000000e+00	3.972056e-07	-5.052110e-04	-8.692073e-07	1.266617e-05	-2.237009e-11	4.111980e-07
2.820605010653313e-04	5.000000e+00	1.646533e-06	-5.052210e-04	-2.447059e-06	1.433683e-05	-1.998582e-11	3.953029e-07
2.822213195414279e-04	5.000000e+00	2.720626e-06	-5.052139e-04	-3.835668e-06	1.571134e-05	-1.511494e-11	3.885853e-07
2.823095926104610e-04	5.000000e+00	3.607244e-06	-5.052078e-04	-4.981964e-06	1.686293e-05	-1.151161e-11	3.838946e-07
2.824861387485272e-04	5.000000e+00	5.902102e-06	-5.052036e-04	-7.921239e-06	1.981691e-05	-7.779815e-12	3.707249e-07
2.825331047741425e-04	5.000000e+00	6.493345e-06	-5.052103e-04	-8.660223e-06	2.056068e-05	-1.024555e-11	3.663238e-07
2.825341047741425e-04	5.000000e+00	6.505646e-06	-5.052108e-04	-8.674814e-06	1.572156e-04	-1.045260e-11	3.662255e-07
2.825578880900535e-04	5.000000e+00	6.772376e-06	-5.052151e-04	-9.005150e-06	1.576036e-04	-1.206602e-11	3.638295e-07
2.825816714059646e-04	5.000000e+00	7.008030e-06	-5.052191e-04	-9.296011e-06	1.579373e-04	-1.359665e-11	3.613732e-07
2.826054547218756e-04	5.000000e+00	7.212608e-06	-5.052229e-04	-9.547397e-06	1.582166e-04	-1.504449e-11	3.588568e-07
2.826292380377867e-04	5.000000e+00	7.386109e-06	-5.052266e-04	-9.759307e-06	1.584416e-04	-1.640953e-11	3.562802e-07
2.826530213536977e-04	5.000000e+00	7.528535e-06	-5.052301e-04	-9.931742e-06	1.586123e-04	-1.769178e-11	3.536433e-07
2.826768046696088e-04	5.000000e+00	7.639884e-06	-5.052334e-04	-1.006470e-05	1.587287e-04	-1.889123e-11	3.509463e-07
2.827005879855198e-04	5.000000e+00	7.720158e-06	-5.052364e-04	-1.015819e-05	1.587908e-04	-2.000789e-11	3.481891e-07
2.828658036557863e-04	5.000000e+00	7.902106e-06	-5.052501e-04	-1.034366e-05	1.589956e-04	-2.424437e-11	3.289725e-07
2.838570976773854e-04	5.000000e+00	7.934278e-06	-5.052704e-04	-1.023183e-05	1.590000e-04	-2.272062e-11	2.126645e-07
2.851788230395175e-04	5.000000e+00	7.980545e-06	-5.053018e-04	-1.007872e-05	1.590000e-04	-2.271037e-11	5.951019e-08
2.861164484926881e-04	5.000000e+00	8.013448e-06	-5.053238e-04	-9.973584e-06	1.590000e-04	-2.271304e-11	-4.564054e-08
2.863807935651145e-04	5.000000e+00	8.022440e-06	-5.053298e-04	-9.946849e-06	1.590000e-04	-2.271415e-11	-7.233888e-08
2.869094837099674e-04	5.000000e+00	8.040958e-06	-5.053423e-04	-1.001802e-05	1.590000e-04	-2.271247e-11	7.989998e-10
2.925489262817203e-04	5.000000e+00	8.247346e-06	-5.054692e-04	-1.002124e-05	1.597229e-04	-2.271134e-11	7.617650e-10
2.954217628183855e-04	5.000000e+00	8.352057e-06	-5.055307e-04	-1.002285e-05	1.595739e-04	-2.271175e-11	7.414356e-10
2.984564060335937e-04	5.000000e+00	8.462021e-06	-5.055931e-04	-1.002442e-05	1.594748e-04	-2.271203e-11	7.189961e-10
3.034962829988520e-04	5.000000e+00	8.642743e-06	-5.056910e-04	-1.002667e-05	1.593917e-04	-2.271253e-11	6.796808e-10
3.114230299283440e-04	5.000000e+00	8.919513e-06	-5.058296e-04	-1.002944e-05	1.592760e-04	-2.271377e-11	6.135604e-10
3.272765237873280e-04	5.000000e+00	9.428050e-06	-5.060501e-04	-1.003269e-05	1.590975e-04	-2.271762e-11	4.732899e-10
3.447059207879055e-04	5.000000e+00	9.887498e-06	-5.062082e-04	-1.003426e-05	1.590214e-04	-2.272418e-11	3.255589e-10
3.619252519820875e-04	5.000000e+00	1.022035e-05	-5.062922e-04	-1.003495e-05	1.590127e-04	-2.273184e-11	2.053609e-10
3.724861387485272e-04	5.000000e+00	1.036293e-05	-5.063151e-04	-1.003518e-05	1.590169e-04	-2.273674e-11	1.493956e-10
3.746115674470628e-04	5.000000e+00	1.038374e-05	-5.063167e-04	-1.003521e-05	1.480303e-04	-2.273836e-11	1.405271e-10
3.788624248441340e-04	5.000000e+00	1.042149e-05	-5.063199e-04	-1.003527e-05	1.590162e-04	-2.273988e-11	1.237262e-10
3.873641396382765e-04	5.000000e+00	1.048163e-05	-5.063210e-04	-1.003536e-05	1.590123e-04	-2.274228e-11	9.495475e-11
4.043675692265614e-04	5.000000e+00	1.055351e-05	-5.063081e-04	-1.003546e-05	1.590093e-04	-2.274579e-11	5.350922e-11
4.319941267379541e-04	5.000000e+00	1.058345e-05	-5.062630e-04	-1.003554e-05	1.590136e-04	-2.274902e-11	1.698198e-11
4.557391215104323e-04	5.000000e+00	1.055858e-05	-5.062130e-04	-1.003556e-05	1.590138e-04	-2.275017e-11	4.405474e-12
4.650273197928165e-04	5.000000e+00	1.053984e-05	-5.061915e-04	-1.003556e-05	1.590139e-04	-2.275017e-11	3.177412e-12
4.774115841693288e-04	5.000000e+00	1.051454e-05	-5.061640e-04	-1.003555e-05	1.590139e-04	-2.275022e-11	2.036404e-12
5.021801129223534e-04	5.000000e+00	1.046549e-05	-5.061160e-04	-1.003554e-05	1.590139e-04	-2.275010e-11	6.928675e-13
5.279952988572063e-04	5.000000e+00	1.041856e-05	-5.060827e-04	-1.003553e-05	1.590139e-04	-2.274989e-11	5.482306e-14
5.545637342618596e-04	5.000000e+00	1.037537e-05	-5.060408e-04	-1.003551e-05	1.590139e-04	-2.274969e-11	-2.196619e-13
5.817668013865207e-04	5.000000e+00	1.033642e-05	-5.060007e-04	-1.003549e-05	1.590139e-04	-2.274949e-11	-3.441301e-13
6.114467036012151e-04	5.000000e+00	1.029956e-05	-5.059633e-04	-1.003548e-05	1.590138e-04	-2.274930e-11	-4.289557e-13
6.391802135906761e-04	5.000000e+00	1.026978e-05	-5.059335e-04	-1.003546e-05	1.590138e-04	-2.274915e-11	-5.007305e-13
6.683997795803600e-04	5.000000e+00	1.024259e-05	-5.059064e-04	-1.003544e-05	1.590138e-04	-2.274902e-11	-5.811832e-13
6.966060022205066e-04	5.000000e+00	1.021981e-05	-5.058837e-04	-1.003542e-05	1.590138e-04	-2.274891e-11	-6.637411e-13
7.264116081635244e-04	5.000000e+00	1.019884e-05	-5.058628e-04	-1.003540e-05	1.590138e-04	-2.274881e-11	-7.543297e-13
7.563527432585818e-04	5.000000e+00	1.018048e-05	-5.058445e-04	-1.003539e-05	1.590137e-04	-2.274873e-11	-8.468829e-13
7.883270057660204e-04	5.000000e+00	1.016337e-05	-5.058274e-04	-1.003537e-05	1.590137e-04	-2.274865e-11	-9.463211e-13
8.214799286154822e-04	5.000000e+00	1.014790e-05	-5.058119e-04	-1.003534e-05	1.590137e-04	-2.274859e-11	-1.049449e-12
8.574186971405309e-04	5.000000e+00	1.013329e-05	-5.057973e-04	-1.003532e-05	1.590137e-04	-2.274854e-11	-1.161132e-12
8.958816155302506e-04	5.000000e+00	1.011970e-05	-5.057838e-04	-1.003530e-05	1.590137e-04	-2.274849e-11	-1.280495e-12
9.386111823954323e-04	5.000000e+00	1.010664e-05	-5.057708e-04	-1.003527e-05	1.590136e-04	-2.274844e-11	-1.413160e-12
9.860975250214287e-04	5.000000e+00	1.009416e-05	-5.057583e-04	-1.003524e-05	1.590136e-04	-2.274840e-11	-1.560138e-12
1.040733887611305e-03	5.000000e+00	1.008190e-05	-5.057461e-04	-1.003521e-05	1.590136e-04	-2.274836e-11	-1.729197e-12
1.104264436270880e-03	5.000000e+00	1.006988e-05	-5.057341e-04	-1.003517e-05	1.590135e-04	-2.274833e-11	-1.925636e-12
1.180747230325411e-03	5.000000e+00	1.005785e-05	-5.057221e-04	-1.003512e-05	1.590135e-04	-2.274830e-11	-2.161765e-12
1.274528014367586e-03	5.000000e+00	1.004582e-05	-5.057101e-04	-1.003506e-05	1.590134e-04	-2.274827e-11	-2.451003e-12
1.372184264367586e-03	5.000000e+00	1.003565e-05	-5.057001e-04	-1.003500e-05	1.590133e-04	-2.274825e-11	-2.750726e-12
1.469840514367586e-03	5.000000e+00	1.002727e-05	-5.056917e-04	-1.003494e-05	1.590133e-04	-2.274824e-11	-3.050019e-12
1.567496764367586e-03	5.000000e+00	1.002024e-05	-5.056848e-04	-1.003488e-05	1.590132e-04	-2.274823e-11	-3.349819e-12
1.665153014367586e-03	5.000000e+00	1.001426e-05	-5.056789e-04	-1.003482e-05	1.590132e-04	-2.274822e-11	-3.649916e-12
1.762809264367587e-03	5.000000e+00	1.000910e-05	-5.056738e-04	-1.003476e-05	1.590131e-04	-2.274821e-11	-3.951011e-12
1.860465514367587e-03	5.000000e+00	1.000462e-05	-5.056694e-04	-1.003469e-05	1.590130e-04	-2.274820e-11	-4.255622e-12
1.958121764367587e-03	5.000000e+00	1.000070e-05	-5.056655e-04	-1.003463e-05	1.590130e-04	-2.274820e-11	-4.572843e-12
2.055778014367587e-03	5.000000e+00	9.997316e-06	-5.056621e-04	-1.003457e-05	1.590129e-04	-2.274819e-11	-4.933770e-12
2.153434264367587e-03	5.000000e+00	9.994629e-06	-5.056590e-04	-1.003451e-05	1.590128e-04	-2.274818e-11	-5.446161e-12
2.251090514367587e-03	5.000000e+00	9.993384e-06	-5.056563e-04	-1.003445e-05	1.590128e-04	-2.274817e-11	-6.482436e-12
2.348746764367587e-03	5.000000e+00	9.996289e-06	-5.056539e-04	-1.003440e-05	1.590127e-04	-2.274811e-11	-9.328305e-12
2.446403014367587e-03	5.000000e+00	1.001267e-05	-5.056516e-04	-1.003436e-05	1.590126e-04	-2.274792e-11	-1.838304e-11
2.544059264367587e-03	5.000000e+00	1.007451e-05	-5.056495e-04	-1.003438e-05	1.590126e-04	-2.274729e-11	-4.827726e-11
2.641715514367587e-03	5.000000e+00	1.027429e-05	-5.056477e-04	-1.003458e-05	1.590125e-04	-2.274541e-11	-1.415938e-10
2.739371764367587e-03	5.000000e+00	1.077324e-05	-5.056460e-04	-1.003514e-05	1.590125e-04	-2.274152e-11	-3.665262e-10
2.837028014367588e-03	5.000000e+00	1.147005e-05	-5.056444e-04	-1.003583e-05	1.590125e-04	-2.274001e-11	-6.330472e-10
2.934684264367588e-03	5.000000e+00	1.226949e-05	-5.056430e-04	-1.003607e-05	1.590125e-04	-2.273944e-11	-7.272162e-10
3.018521451338923e-03	5.000000e+00	1.401596e-05	-5.056417e-04	-1.003592e-05	1.590125e-04	-2.272147e-11	-6.737959e-10
3.093267385592371e-03	5.000000e+00	1.865831e-05	-5.056406e-04	-1.003554e-05	1.590125e-04	-2.266657e-11	-5.359413e-10
3.158051634037078e-03	5.000000e+00	2.899808e-05	-5.056396e-04	-1.003500e-05	1.590124e-04	-2.254323e-11	-3.374048e-10
3.229271277349566e-03	5.000000e+00	5.705651e-05	-5.056380e-04	-1.003439e-05	1.590124e-04	-2.223128e-11	-1.206946e-10
3.275062898084209e-03	5.000000e+00	9.460190e-05	-5.056364e-04	-1.003419e-05	1.590124e-04	-2.176129e-11	-5.626425e-11
3.322353931188128e-03	5.000000e+00	1.646805e-04	-5.056341e-04	-1.003410e-05	1.590124e-04	-2.092904e-11	-3.411274e-11
3.378857062262135e-03	5.000000e+00	3.271341e-04	-5.056294e-04	-1.003402e-05	1.590123e-04	-1.911332e-11	-1.925042e-11
3.446521545643645e-03	5.000000e+00	7.567034e-04	-5.056184e-04	-1.003394e-05	1.590123e-04	-1.450425e-11	-4.498139e-12
3.544177795643645e-03	5.000000e+00	2.564860e-03	-5.055782e-04	-1.003381e-05	1.590122e-04	2.962778e-12	1.854420e-11
3.627138764982403e-03	5.000000e+00	7.223224e-03	-5.054704e-04	-1.003361e-05	1.590122e-04	5.071206e-11	6.799276e-11
3.687576209804273e-03	5.000000e+00	1.527539e-02	-5.052635e-04	-1.003328e-05	1.590121e-04	1.430163e-10	1.625411e-10
3.740132579411741e-03	5.000000e+00	2.910866e-02	-5.049105e-04	-1.003276e-05	1.590121e-04	3.010045e-10	3.234446e-10
3.788317831949684e-03	5.000000e+00	5.215490e-02	-5.043367e-04	-1.003193e-05	1.590120e-04	5.585701e-10	5.844824e-10
3.829733471046553e-03	5.000000e+00	8.535670e-02	-5.035150e-04	-1.003076e-05	1.590120e-04	9.286745e-10	9.583140e-10
3.872024785409925e-03	5.000000e+00	1.395781e-01	-5.022457e-04	-1.002896e-05	1.590119e-04	1.502540e-09	1.536637e-09
3.914910735836712e-03	5.000000e+00	2.263039e-01	-5.003288e-04	-1.002625e-05	1.590118e-04	2.373023e-09	2.412276e-09
3.960053385382485e-03	5.000000e+00	3.681898e-01	-4.974274e-04	-1.002214e-05	1.590116e-04	3.696875e-09	3.741969e-09
3.997790378726933e-03	5.000000e+00	5.412844e-01	-4.940983e-04	-1.001740e-05	1.590114e-04	5.224376e-09	5.274332e-09
4.040543942340686e-03	5.000000e+00	8.142408e-01	-4.895556e-04	-1.001087e-05	1.590111e-04	7.321963e-09	7.376608e-09
4.055944540883173e-03	5.000000e+00	9.357613e-01	-4.875211e-04	-1.000792e-05	1.590110e-04	8.270287e-09	8.326351e-09
4.072956667176646e-03	5.000000e+00	1.085358e+00	-4.854002e-04	-1.000482e-05	1.590108e-04	9.262118e-09	1.186528e-08
4.084649837106052e-03	5.000000e+00	1.197863e+00	-4.839532e-04	-1.000267e-05	1.590107e-04	9.940145e-09	1.684336e-08
4.097384524481955e-03	5.000000e+00	1.329242e+00	-4.824250e-04	-1.000035e-05	1.590106e-04	1.065910e-08	2.379629e-08
4.110515641616153e-03	5.000000e+00	1.474491e+00	-4.808115e-04	-9.997900e-06	1.590104e-04	1.142127e-08	3.233722e-08
4.129721315654893e-03	5.000000e+00	1.705029e+00	-4.784435e-04	-9.994291e-06	1.590102e-04	1.254559e-08	4.711450e-08
4.156188749555333e-03	5.000000e+00	2.057934e+00	-4.752221e-04	-9.989321e-06	1.590098e-04	1.408762e-08	7.162832e-08
4.201581670263505e-03	5.000000e+00	2.755217e+00	-4.699900e-04	-9.981045e-06	1.590091e-04	1.662733e-08	1.239031e-07
4.252128152868883e-03	5.000000e+00	3.656713e+00	-4.649598e-04	-9.972712e-06	1.590081e-04	1.912663e-08	1.952725e-07
4.299280690822426e-03	5.000000e+00	4.598443e+00	-4.612473e-04	-9.966233e-06	1.590072e-04	2.099442e-08	2.721587e-07
4.314244196796304e-03	5.000000e+00	4.914391e+00	-4.602622e-04	-9.964774e-06	1.590068e-04	2.138185e-08	2.981104e-07
4.318734437605401e-03	5.000000e+00	5.010618e+00	-4.689314e-04	-9.964343e-06	1.590068e-04	2.149543e-08	3.060533e-07
4.320671613869425e-03	5.000000e+00	5.052324e+00	-4.778548e-04	-9.964136e-06	1.590067e-04	2.155147e-08	3.095122e-07
4.321404630986526e-03	5.000000e+00	5.068135e+00	-4.820644e-04	-9.964056e-06	1.590067e-04	2.157334e-08	3.108259e-07
4.321742540385435e-03	5.000000e+00	5.075429e+00	-4.828965e-04	-9.964011e-06	1.590067e-04	2.158597e-08	3.114350e-07
4.322466370816044e-03	5.000000e+00	5.091068e+00	-4.830914e-04	-9.963927e-06	1.590067e-04	2.160878e-08	3.127374e-07
4.324709703075197e-03	5.000000e+00	5.139636e+00	-4.833969e-04	-9.963679e-06	1.590066e-04	2.167659e-08	3.167839e-07
4.327700812754068e-03	5.000000e+00	5.204628e+00	-4.836490e-04	-9.963350e-06	1.590066e-04	2.176575e-08	3.222045e-07
4.333683032111811e-03	5.000000e+00	5.335394e+00	-4.839536e-04	-9.962705e-06	1.590064e-04	2.193967e-08	3.331294e-07
4.345647470827296e-03	5.000000e+00	5.599918e+00	-4.842463e-04	-9.961465e-06	1.590061e-04	2.226995e-08	3.552969e-07
4.369576348258266e-03	5.000000e+00	6.139827e+00	-4.846219e-04	-9.959182e-06	1.590056e-04	2.286138e-08	4.007910e-07
4.403702004389605e-03	5.000000e+00	6.930716e+00	-4.865463e-04	-9.956415e-06	1.590048e-04	2.353397e-08	4.679104e-07
4.438349324855787e-03	5.000000e+00	7.752534e+00	-4.892293e-04	-9.954253e-06	1.590039e-04	2.399403e-08	5.380811e-07
4.472308663738786e-03	5.000000e+00	8.570042e+00	-4.923602e-04	-9.952702e-06	1.590031e-04	2.425109e-08	6.081805e-07
4.527502699970993e-03	5.000000e+00	9.909086e+00	-4.983470e-04	-9.951023e-06	1.590017e-04	2.438379e-08	7.223155e-07
4.580499623102897e-03	5.000000e+00	1.118865e+01	-5.052715e-04	-9.950654e-06	1.590005e-04	2.409772e-08	8.304492e-07
4.662711749633782e-03	5.000000e+00	1.311935e+01	-5.179690e-04	-9.951796e-06	1.589985e-04	2.310010e-08	9.922386e-07
4.751084588545603e-03	5.000000e+00	1.506202e+01	-5.333845e-04	-9.955559e-06	1.589965e-04	2.122701e-08	1.152934e-06
4.823254773567056e-03	5.000000e+00	1.650282e+01	-5.392961e-04	-9.960626e-06	1.589951e-04	1.908336e-08	1.270378e-06
4.883640274840206e-03	5.000000e+00	1.758402e+01	-5.369898e-04	-9.965877e-06	1.589939e-04	1.699682e-08	1.357413e-06
4.938860894816701e-03	5.000000e+00	1.846108e+01	-5.311081e-04	-9.971215e-06	1.589931e-04	1.494966e-08	1.427222e-06
5.004332827179605e-03	5.000000e+00	1.935521e+01	-5.228558e-04	-9.977806e-06	1.589921e-04	1.248456e-08	1.497561e-06
5.071526049131415e-03	5.000000e+00	2.011364e+01	-5.159635e-04	-9.984215e-06	1.589914e-04	1.012472e-08	1.556612e-06
5.137244996242031e-03	5.000000e+00	2.072518e+01	-5.115969e-04	-9.989076e-06	1.589908e-04	8.303183e-09	1.604066e-06
5.197968688850907e-03	5.000000e+00	2.120204e+01	-5.088475e-04	-9.992078e-06	1.589903e-04	7.169453e-09	1.641669e-06
5.256206696413830e-03	5.000000e+00	2.160479e+01	-5.069492e-04	-9.993756e-06	1.589899e-04	6.489864e-09	1.673837e-06
5.319280933529064e-03	5.000000e+00	2.200136e+01	-5.055205e-04	-9.994848e-06	1.589895e-04	6.000614e-09	1.705737e-06
5.385684606184928e-03	5.000000e+00	2.238992e+01	-5.045034e-04	-9.995458e-06	1.589891e-04	5.671255e-09	1.737198e-06
5.461771896939111e-03	5.000000e+00	2.281195e+01	-5.037633e-04	-9.995766e-06	1.589886e-04	5.429155e-09	1.771485e-06
5.538721250142844e-03	5.000000e+00	2.322280e+01	-5.033106e-04	-9.995796e-06	1.589882e-04	5.281718e-09	1.804976e-06
5.603095845608078e-03	5.000000e+00	2.355844e+01	-5.030838e-04	-9.995688e-06	1.587857e-04	2.097649e-07	1.832487e-06
5.624119832854185e-03	5.000000e+00	2.361746e+01	-5.060775e-04	-1.000389e-05	1.587088e-04	2.816414e-07	1.832287e-06
5.652003885058799e-03	5.000000e+00	2.365200e+01	-5.070608e-04	-1.000901e-05	1.586597e-04	3.285277e-07	1.831500e-06
5.665265156234040e-03	5.000000e+00	2.366409e+01	-5.059235e-04	-1.000769e-05	1.586420e-04	3.469234e-07	1.833036e-06
5.684859904450217e-03	5.000000e+00	2.367918e+01	-5.053917e-04	-1.000799e-05	1.586192e-04	3.697563e-07	1.833956e-06
5.718452190883274e-03	5.000000e+00	2.370010e+01	-5.047005e-04	-1.000836e-05	1.585859e-04	4.024284e-07	1.835074e-06
5.755157728429524e-03	5.000000e+00	2.371842e+01	-5.041464e-04	-1.000857e-05	1.585566e-04	4.321973e-07	1.836068e-06
5.791652268206403e-03	5.000000e+00	2.373346e+01	-5.037612e-04	-1.000870e-05	1.585312e-04	4.572740e-07	1.836875e-06
5.829047441553125e-03	5.000000e+00	2.374657e+01	-5.034801e-04	-1.000878e-05	1.585086e-04	4.796777e-07	1.837568e-06
5.868411228358252e-03	5.000000e+00	2.375850e+01	-5.032693e-04	-1.000884e-05	1.584877e-04	5.004561e-07	1.838182e-06
5.911329279425249e-03	5.000000e+00	2.376979e+01	-5.031039e-04	-1.000889e-05	1.584676e-04	5.204964e-07	1.838752e-06
5.965895938839824e-03	5.000000e+00	2.378216e+01	-5.029580e-04	-1.000893e-05	1.584452e-04	5.428360e-07	1.839361e-06
6.017909132455541e-03	5.000000e+00	2.379231e+01	-5.028642e-04	-1.000895e-05	1.584264e-04	5.614705e-07	1.839853e-06
6.071345911157718e-03	5.000000e+00	2.380142e+01	-5.028000e-04	-1.000896e-05	1.584094e-04	5.784417e-07	1.840287e-06
6.123311822989370e-03	5.000000e+00	2.380925e+01	-5.027585e-04	-1.000896e-05	1.583945e-04	5.931860e-07	1.840654e-06
6.177704770185510e-03	5.000000e+00	2.381654e+01	-5.027296e-04	-1.000895e-05	1.583806e-04	6.070604e-07	1.840991e-06
6.233838786500982e-03	5.000000e+00	2.382325e+01	-5.027096e-04	-1.000894e-05	1.583676e-04	6.199581e-07	1.841297e-06
6.294825843671578e-03	5.000000e+00	2.382975e+01	-5.026952e-04	-1.000892e-05	1.583549e-04	6.325811e-07	1.841591e-06
6.360425307140548e-03	5.000000e+00	2.383599e+01	-5.026849e-04	-1.000890e-05	1.583427e-04	6.447835e-07	1.841869e-06
